ids	Sample	Size	Depth	Biome	Region	Latitude	Longitude	Depth.nominal	Depth.Mixed.Layer	Temperature	Salinity	PO4	NO2NO3	Si	ChlorophyllA	TARA_032_DCM_0.22-1.6_G_C14529078_1_gene362201	TARA_038_DCM_0.22-1.6_G_scaffold121205_2_gene98527	TARA_038_DCM_0.22-1.6_G_scaffold280761_1_gene241415	TARA_041_DCM_0.22-1.6_G_scaffold309979_1_gene293222	TARA_041_DCM_0.22-1.6_G_scaffold48632_1_gene43216	TARA_042_DCM_0.22-1.6_G_scaffold262996_1_gene259636	TARA_064_DCM_0.1-0.22_G_scaffold110164_1_gene107109	TARA_064_DCM_0.22-3_G_scaffold295120_2_gene248839	TARA_064_SRF_0.22-3_G_scaffold157895_1_gene105522	TARA_065_DCM_lt-0.22_G_C5096939_1_gene130925	TARA_066_DCM_0.22-3_G_C6093718_1_gene228890	TARA_066_DCM_0.22-3_G_scaffold67689_1_gene56772	TARA_066_DCM_lt-0.22_G_C3682077_1_gene100206	TARA_066_DCM_lt-0.22_G_C3726495_1_gene127366	TARA_066_DCM_lt-0.22_G_C3732186_1_gene131192	TARA_066_DCM_lt-0.22_G_scaffold39761_1_gene18411	TARA_066_SRF_0.22-3_G_scaffold153372_1_gene123470	TARA_066_SRF_lt-0.22_G_scaffold134741_2_gene112059	TARA_067_SRF_0.22-0.45_G_C17122177_1_gene345973	TARA_067_SRF_0.22-0.45_G_C17322874_1_gene443991	TARA_067_SRF_0.22-0.45_G_scaffold144377_1_gene142735	TARA_067_SRF_0.22-0.45_G_scaffold24579_2_gene21277	TARA_067_SRF_0.22-0.45_G_scaffold66976_1_gene63193	TARA_067_SRF_0.22-0.45_G_scaffold68608_2_gene65086	TARA_067_SRF_0.22-0.45_G_scaffold9433_1_gene8781	TARA_067_SRF_0.22-3_G_scaffold30527_1_gene35755	TARA_067_SRF_0.22-3_G_scaffold35176_1_gene41262	TARA_067_SRF_0.22-3_G_scaffold38709_1_gene45384	TARA_067_SRF_0.45-0.8_G_C12492660_1_gene383784	TARA_067_SRF_0.45-0.8_G_scaffold219644_1_gene229127	TARA_067_SRF_0.45-0.8_G_scaffold277311_1_gene324113	TARA_067_SRF_lt-0.22_G_C2526840_1_gene145192	TARA_067_SRF_lt-0.22_G_scaffold110274_1_gene108132	TARA_067_SRF_lt-0.22_G_scaffold77676_1_gene65551	TARA_078_DCM_0.22-0.45_G_scaffold189671_1_gene148269	TARA_078_SRF_0.22-0.45_G_scaffold145770_1_gene96930	TARA_082_DCM_0.22-3_G_C19456620_1_gene406327	TARA_082_DCM_0.22-3_G_scaffold104031_1_gene99802	TARA_082_DCM_0.22-3_G_scaffold105827_1_gene101588	TARA_082_DCM_0.22-3_G_scaffold109576_1_gene104882	TARA_082_DCM_0.22-3_G_scaffold120588_2_gene114896	TARA_082_DCM_0.22-3_G_scaffold78618_1_gene75306	TARA_082_SRF_0.22-3_G_scaffold160868_1_gene160643	TARA_082_SRF_0.22-3_G_scaffold42092_1_gene40922	TARA_133_DCM_0.22-3_G_C17427904_1_gene437724	TARA_133_DCM_0.22-3_G_C17443804_1_gene444883	TARA_133_DCM_0.22-3_G_C17809978_1_gene613321	TARA_133_SRF_0.22-3_G_C26667649_1_gene944759	TARA_141_SRF_0.22-3_G_scaffold132561_1_gene115124	TARA_141_SRF_0.22-3_G_scaffold252758_1_gene219695	TARA_145_SRF_0.22-3_G_scaffold270121_1_gene276069	TARA_145_SRF_0.22-3_G_scaffold319742_1_gene363655	TARA_146_SRF_0.22-3_G_scaffold210226_1_gene185196	TARA_149_SRF_0.22-3_G_C18390232_1_gene602455	TARA_149_SRF_0.22-3_G_scaffold163273_1_gene140816	TARA_149_SRF_0.22-3_G_scaffold218961_1_gene206753	TARA_149_SRF_0.22-3_G_scaffold218962_1_gene206754	TARA_149_SRF_0.22-3_G_scaffold246964_1_gene263373	TARA_150_SRF_0.22-3_G_C22082902_1_gene583609	TARA_151_DCM_0.22-3_G_C16503246_1_gene624467	TARA_151_DCM_0.22-3_G_scaffold175905_1_gene147338	TARA_151_SRF_0.22-3_G_scaffold307958_1_gene278079	TARA_152_MIX_0.22-3_G_scaffold179581_1_gene152542	TARA_152_MIX_0.22-3_G_scaffold253131_1_gene220687	TARA_155_SRF_0.22-3_G_scaffold233670_1_gene237047	TARA_158_DCM_0.22-3_G_scaffold102364_1_gene84925	TARA_158_DCM_0.22-3_G_scaffold18046_1_gene14691	TARA_158_DCM_0.22-3_G_scaffold206820_1_gene176947	TARA_158_DCM_0.22-3_G_scaffold266207_1_gene272483	TARA_158_MES_0.22-3_G_scaffold181224_1_gene175183	TARA_158_SRF_0.22-3_G_scaffold194498_1_gene182789	TARA_158_SRF_0.22-3_G_scaffold256793_1_gene288753	TARA_158_SRF_lt-0.22_G_scaffold85446_2_gene217165	TARA_168_DCM_0.22-3_G_scaffold166943_1_gene184245	TARA_168_DCM_0.22-3_G_scaffold99293_1_gene106802	TARA_168_DCM_lt-0.22_G_scaffold245246_1_gene407868	TARA_168_IZZ_lt-0.22_G_scaffold280657_1_gene452014	TARA_168_SRF_lt-0.22_G_scaffold53300_1_gene140902	TARA_173_DCM_0.22-3_G_scaffold110203_1_gene118285	TARA_173_DCM_0.22-3_G_scaffold115250_1_gene123507	TARA_173_DCM_0.22-3_G_scaffold127823_1_gene136706	TARA_173_DCM_0.22-3_G_scaffold83603_1_gene90552	TARA_173_DCM_0.22-3_G_scaffold85527_1_gene92626	TARA_173_DCM_0.22-3_G_scaffold85576_1_gene92682	TARA_175_SRF_0.22-3_G_scaffold179748_1_gene214594	TARA_175_SRF_0.22-3_G_scaffold78409_1_gene83052	TARA_180_SRF_0.22-3_G_C7013134_1_gene356550	TARA_180_SRF_0.22-3_G_scaffold53713_1_gene86219	TARA_180_SRF_lt-0.22_G_scaffold82597_2_gene233135	TARA_188_DCM_0.22-3_G_scaffold6854_1_gene7478	TARA_188_DCM_lt-0.22_G_scaffold9244_6_gene34612	TARA_188_SRF_0.22-3_G_scaffold199525_1_gene246819	TARA_189_DCM_0.22-3_G_scaffold155112_1_gene187540	TARA_189_DCM_lt-0.22_G_scaffold6811_1_gene25430	TARA_189_DCM_lt-0.22_G_scaffold6954_3_gene25779	TARA_191_SRF_lt-0.22_G_scaffold196909_1_gene260355	TARA_194_DCM_lt-0.22_G_scaffold15132_1_gene46748	TARA_196_SRF_0.22-3_G_C19385302_1_gene611903	TARA_196_SRF_0.22-3_G_C19417491_1_gene628839	TARA_196_SRF_0.22-3_G_scaffold167694_1_gene185363	TARA_196_SRF_lt-0.22_G_scaffold13817_3_gene40494	TARA_196_SRF_lt-0.22_G_scaffold243857_1_gene356831	TARA_196_SRF_lt-0.22_G_scaffold69860_1_gene154027	TARA_201_SRF_0.22-3_G_scaffold259208_1_gene330152	TARA_201_SRF_0.22-3_G_scaffold266223_1_gene353135	TARA_205_SRF_0.22-3_G_C10834577_1_gene379211	TARA_205_SRF_0.22-3_G_scaffold19860_1_gene24432	TARA_206_SRF_lt-0.22_G_scaffold1112_3_gene5143	TARA_206_SRF_lt-0.22_G_scaffold67020_2_gene178808	TARA_208_SRF_0.22-3_G_C17804651_1_gene477260	TARA_208_SRF_0.22-3_G_scaffold180075_1_gene217350	TARA_208_SRF_0.22-3_G_scaffold190124_1_gene237696	TARA_209_SRF_lt-0.22_G_scaffold95791_3_gene212186	TARA_210_MES_lt-0.22_G_scaffold34478_2_gene115714	TARA_210_SRF_lt-0.22_G_scaffold9078_2_gene48755
TARA_102_DCM_lt-0.22_G	TARA_102_DCM	Virome	DCM	Trades	SPO	-5.2692	-85.2121	40	34	19.781235	34.884385	1.8615	24.3645	10.5045	0.365239	0	0	0	0	0	0	0	0	0	0	0	0.100400158942211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0456854782547892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_102_SRF_0.22-3_G	TARA_102_SRF	Pico	SRF	Trades	SPO	-5.2529	-85.1545	5	24	24.958885	34.764535	1.02575	12.8225	5.04425	0.264409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_109_DCM_0.22-3_G	TARA_109_DCM	Pico	DCM	Coastal	NPO	2.0422	-84.57	30	17	25.99385	34.452685	0.50475	4.638	3.225	0.338017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_109_DCM_lt-0.22_G	TARA_109_DCM	Virome	DCM	Coastal	NPO	2.0422	-84.57	30	17	25.99385	34.452685	0.50475	4.638	3.225	0.338017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_109_SRF_0.22-3_G	TARA_109_SRF	Pico	SRF	Coastal	NPO	1.9928	-84.5766	5	15	27.497475	33.472445	0.2865	0.8935	1.7085	0.272009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_109_SRF_lt-0.22_G	TARA_109_SRF	Virome	SRF	Coastal	NPO	1.9928	-84.5766	5	15	27.497475	33.472445	0.2865	0.8935	1.7085	0.272009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_110_DCM_0.22-3_G	TARA_110_DCM	Pico	DCM	Trades	SPO	-1.9245	-84.6182	50	26	22.039785	35.112815	0.9295	10.701	5.407	0.282031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0284378055045322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_110_SRF_0.22-3_G	TARA_110_SRF	Pico	SRF	Trades	SPO	-2.0133	-84.589	5	33	23.88816	35.012435	0.77275	8.287	3.8635	0.246175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_111_DCM_0.22-3_G	TARA_111_DCM	Pico	DCM	Trades	SPO	-16.9559	-100.7138	90	73	19.823695	35.69578	0.443	1.2215	0.9285	0.204542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_111_SRF_0.22-3_G	TARA_111_SRF	Pico	SRF	Trades	SPO	-16.9604	-100.6302	5	73	22.78183	35.98269	0.5	2.676	1.0325	0.154999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_112_DCM_0.22-3_G	TARA_112_DCM	Pico	DCM	Trades	SPO	-23.2488	-129.4608	165	127	21.65917	35.90061	0.115	0.0535	0.6795	0.136066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_112_SRF_0.22-3_G	TARA_112_SRF	Pico	SRF	Trades	SPO	-23.2811	-129.3947	5	134	24.26287	36.43917	0.14225	0.02525	0.7425	0.055382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_122_DCM_0.1-0.22_G	TARA_122_DCM	Virome	DCM	Trades	SPO	-8.9966	-139.202	115	106	24.778725	36.065045	0.582933	2.67775	1.907042	0.198146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_122_DCM_0.22-3_G	TARA_122_DCM	Pico	DCM	Trades	SPO	-8.9966	-139.202	115	106	24.778725	36.065045	0.582933	2.67775	1.907042	0.198146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170447449108826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_122_DCM_lt-0.22_G	TARA_122_DCM	Virome	DCM	Trades	SPO	-8.9966	-139.202	115	106	24.778725	36.065045	0.582933	2.67775	1.907042	0.198146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_122_SRF_0.1-0.22_G	TARA_122_SRF	Virome	SRF	Trades	SPO	-8.9971	-139.1963	5	102	26.60467	35.37032	0.56795	5.456	2.1905	0.177137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_122_SRF_0.22-3_G	TARA_122_SRF	Pico	SRF	Trades	SPO	-8.9971	-139.1963	5	102	26.60467	35.37032	0.56795	5.456	2.1905	0.177137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_122_SRF_lt-0.22_G	TARA_122_SRF	Virome	SRF	Trades	SPO	-8.9971	-139.1963	5	102	26.60467	35.37032	0.56795	5.456	2.1905	0.177137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181538084989056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393826052807289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_123_SRF_0.22-3_G	TARA_123_SRF	Pico	SRF	Trades	SPO	-8.9068	-140.283	5	122	26.586685	35.3551	0.53495	4.9015	2.2205	0.181215	0	0	0	0	0	1.47378581346832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_123_SRF_lt-0.22_G	TARA_123_SRF	Virome	SRF	Trades	SPO	-8.9068	-140.283	5	122	26.586685	35.3551	0.53495	4.9015	2.2205	0.181215	0	0	0	0	0	0.3463891991507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_124_SRF_0.1-0.22_G	TARA_124_SRF	Virome	SRF	Trades	SPO	-8.8517	-140.5782	5	105	26.572419	35.384031	0.63025	6.2015	2.53325	0.261381	0	0	0	0	0	0.0210806608469606	0	0	0	0	0	0	0.0199627738142975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_124_SRF_0.22-3_G	TARA_124_SRF	Pico	SRF	Trades	SPO	-8.8517	-140.5782	5	105	26.572419	35.384031	0.63025	6.2015	2.53325	0.261381	0	0	0	0	0	0.0929497925423469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_124_SRF_lt-0.22_G	TARA_124_SRF	Virome	SRF	Trades	SPO	-8.8517	-140.5782	5	105	26.572419	35.384031	0.63025	6.2015	2.53325	0.261381	0	0	0	0	0	0.104336675758243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_125_SRF_0.1-0.22_G	TARA_125_SRF	Virome	SRF	Trades	SPO	-8.9111	-142.5571	5	109	26.80604	35.42651	0.55725	3.7335	1.80475	0.178072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_125_SRF_0.22-3_G	TARA_125_SRF	Pico	SRF	Trades	SPO	-8.9111	-142.5571	5	109	26.80604	35.42651	0.55725	3.7335	1.80475	0.178072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_125_SRF_lt-0.22_G	TARA_125_SRF	Virome	SRF	Trades	SPO	-8.9111	-142.5571	5	109	26.80604	35.42651	0.55725	3.7335	1.80475	0.178072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_128_DCM_0.22-3_G	TARA_128_DCM	Pico	DCM	Trades	SPO	5e-4	-153.6755	40	64	26.139288	35.146525	0.54925	5.264	2.7405	0.28262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_128_SRF_0.22-3_G	TARA_128_SRF	Pico	SRF	Trades	SPO	0.0138	-153.6393	5	71	26.218438	35.129025	0.53975	5.0815	2.668	0.25349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_132_DCM_0.22-3_G	TARA_132_DCM	Pico	DCM	Westerlies	NPO	31.4949	-159.0561	115	51	15.304405	34.38819	0.1252	0.047	4.4468	0.156908	0	0	0	0	0.0148492717377172	0	0	0	0	0	0	0.0527787560586625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0146696434505674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_132_SRF_0.22-3_G	TARA_132_SRF	Pico	SRF	Westerlies	NPO	31.5213	-158.9958	5	42	25.164595	35.19025	0.0062	0.01	2.4278	0.101563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_133_DCM_0.22-3_G	TARA_133_DCM	Pico	DCM	Westerlies	NPO	35.4068	-127.7432	45	11	13.874505	33.208145	0.43225	0.92875	2.65725	0.389715	0	0	0	0	0	0.0170225539870357	0	0	0	0	0	0.0386857700385708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0232632405384309	0	0	0	0	0	0	0.0765547782418843	0.0437286490995684	0.109338837245031	0.0173504201882411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0214769672716022	0	0	0	0	0	0	0	0	0	0	0	0	0.136280909526087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
